permno,caldt,ticker,prc,ret,me,analysts
10145,2020-10-30,HON,164.95,0.002065,115743.10569999999,25.0
10145,2020-11-30,HON,203.92,0.241891,143087.80912,24.0
10145,2020-12-31,HON,212.7,0.043056,149248.61219999997,25.0
10158,2020-01-31,AMRC,19.19,0.096571,557.14327,5.0
10158,2020-02-28,AMRC,22.54,0.17457,654.40382,5.0
10158,2020-03-31,AMRC,17.03,-0.244454,500.3414,5.0
10158,2020-04-30,AMRC,18.06,0.060481,532.9506,5.0
10158,2020-05-29,AMRC,21.46,0.188261,633.2846,4.0
10158,2020-06-30,AMRC,27.78,0.294501,819.7878000000001,6.0
10158,2020-07-31,AMRC,27.68,-0.0036,816.8368,6.0
10158,2020-08-31,AMRC,34.14,0.233381,1014.87978,6.0
10158,2020-09-30,AMRC,33.4,-0.021675,992.8817999999999,6.0
10158,2020-10-30,AMRC,38.39,0.149401,1141.21953,6.0
10158,2020-11-30,AMRC,44.55,0.160458,1330.5303,6.0
10158,2020-12-31,AMRC,52.24,0.172615,1560.19984,6.0
10180,2020-01-31,AKRX,1.53,0.02,203.4747,7.0
10180,2020-02-28,AKRX,1.16,-0.24183,146.44536,7.0
10180,2020-03-31,AKRX,0.5612,-0.516207,70.8492552,6.0
10180,2020-04-30,AKRX,0.21,-0.625802,26.51166,6.0
10180,2020-05-29,AKRX,0.09,-0.571429,11.36214,5.0
10182,2020-01-31,TECD,143.94,0.002368,5109.72606,3.0
10182,2020-02-28,TECD,142.39,-0.010768,5054.702609999999,3.0
10182,2020-03-31,TECD,130.85001,-0.081045,4645.04450499,2.0
10182,2020-04-30,TECD,140.64,0.074818,5014.9411199999995,3.0
10182,2020-05-29,TECD,136.24001,-0.031286,4858.18251659,3.0
10200,2020-01-31,RGEN,100.39,0.085297,5228.11042,9.0
10200,2020-02-28,RGEN,85.6,-0.147325,4458.390399999999,9.0
10200,2020-03-31,RGEN,96.54,0.127804,5046.91812,9.0
10200,2020-04-30,RGEN,116.15,0.203128,6072.0897,10.0
10200,2020-05-29,RGEN,130.97,0.127594,6850.516820000001,8.0
10200,2020-06-30,RGEN,123.61,-0.056196,6488.9069500000005,7.0
10200,2020-07-31,RGEN,150.91,0.220856,7923.22773,7.0
10200,2020-08-31,RGEN,154.91,0.026506,8133.239729999999,7.0
10200,2020-09-30,RGEN,147.53999,-0.047576,7761.63625393,7.0
10200,2020-10-30,RGEN,166.57001,0.128982,8762.74851607,7.0
10200,2020-11-30,RGEN,189.67,0.13868,9980.245729999999,7.0
10200,2020-12-31,RGEN,191.63,0.010334,10493.85043,8.0
10220,2020-01-31,BWXT,63.59,0.024323,6056.9475,7.0
10220,2020-02-28,BWXT,54.84,-0.1376,5214.40656,7.0
10220,2020-03-31,BWXT,48.71,-0.108315,4638.60459,7.0
10220,2020-04-30,BWXT,53.06,0.089304,5052.85074,7.0
10220,2020-05-29,BWXT,62.57,0.182812,5958.47853,7.0
10220,2020-06-30,BWXT,56.64,-0.094774,5393.77056,7.0
10220,2020-07-31,BWXT,54.52,-0.037429,5191.88508,7.0
10220,2020-08-31,BWXT,55.61,0.023478,5299.02129,7.0
10220,2020-09-30,BWXT,56.31,0.012588,5365.72359,7.0
10220,2020-10-30,BWXT,55.01,-0.023087,5241.84789,8.0
10220,2020-11-30,BWXT,56.88,0.037448,5421.2328,8.0
10220,2020-12-31,BWXT,60.28,0.059775,5745.2868,8.0
10232,2020-01-31,ESBK,16.41,0.086755,57.63192,0.0
10232,2020-02-28,ESBK,15.0,-0.085923,52.68,0.0
10232,2020-03-31,ESBK,11.5,-0.218,40.457,0.0
10232,2020-04-30,ESBK,13.125,0.141304,46.17375,0.0
10232,2020-05-29,ESBK,11.4,-0.131429,40.162200000000006,0.0
10232,2020-06-30,ESBK,11.0,-0.02193,38.753,0.0
10232,2020-07-31,ESBK,10.47,-0.048182,36.885810000000006,0.0
10232,2020-08-31,ESBK,10.57,0.009551,37.23811,0.0
10232,2020-09-30,ESBK,11.02,0.056765,38.82346,0.0
10232,2020-10-30,ESBK,10.7386,-0.025535,37.832087800000004,0.0
10232,2020-11-30,ESBK,12.1297,0.129542,42.732933100000004,0.0
10232,2020-12-31,ESBK,11.5001,-0.039539,40.5148523,0.0
10239,2020-01-31,PTVCB,15.59,-0.031075,182.02884,1.0
10239,2020-02-28,PTVCB,14.26,-0.078897,165.94361999999998,1.0
10239,2020-03-31,PTVCB,13.75,-0.035764,159.225,1.0
10239,2020-04-30,PTVCB,15.62,0.136,180.87959999999998,1.0
10239,2020-05-29,PTVCB,13.82,-0.108835,160.03560000000002,1.0
10239,2020-06-30,PTVCB,15.07,0.090449,174.9627,1.0
10239,2020-07-31,PTVCB,12.8,-0.15063,148.608,1.0
10239,2020-08-31,PTVCB,14.36,0.129687,166.7196,1.0
10239,2020-09-30,PTVCB,13.13,-0.085655,152.9645,1.0
10239,2020-10-30,PTVCB,13.15,0.001523,153.1975,0.0
10239,2020-11-30,PTVCB,14.29,0.094297,166.66427,0.0
10239,2020-12-31,PTVCB,13.71,-0.040588,160.05054,0.0
10252,2020-01-31,INDB,72.2,-0.132733,2482.0193999999997,4.0
10252,2020-02-28,INDB,67.53,-0.064681,2318.10231,5.0
10252,2020-03-31,INDB,64.37,-0.039982,2140.9462000000003,5.0
10252,2020-04-30,INDB,72.89,0.13236,2502.09503,5.0
10252,2020-05-29,INDB,69.47,-0.04692,2287.99445,5.0
10252,2020-06-30,INDB,67.09,-0.027638,2210.0787800000003,5.0
10252,2020-07-31,INDB,64.52,-0.038307,2125.41784,5.0
10252,2020-08-31,INDB,62.85,-0.025883,2070.97035,4.0
10252,2020-09-30,INDB,52.38,-0.159268,1726.23528,4.0
10252,2020-10-30,INDB,57.29,0.093738,1888.04924,4.0
10252,2020-11-30,INDB,67.64,0.18066,2229.7526000000003,4.0
10252,2020-12-31,INDB,73.04,0.086635,2407.83664,4.0
10253,2020-01-31,DSS,0.262,-0.130146,9.571122,2.0
10253,2020-02-28,DSS,0.24,-0.083969,14.100719999999999,2.0
10253,2020-03-31,DSS,0.1981,-0.174583,12.2992366,2.0
10253,2020-04-30,DSS,0.3447,0.74003,21.4010442,2.0
10253,2020-05-29,DSS,7.45,-0.279568,15.488550000000002,2.0
10253,2020-06-30,DSS,8.17,0.096644,23.5296,1.0
10253,2020-07-31,DSS,7.98,-0.023256,36.96336,2.0
10253,2020-08-31,DSS,6.39,-0.199248,32.68485,1.0
10253,2020-09-30,DSS,4.56,-0.286385,23.324399999999997,1.0
10253,2020-10-30,DSS,4.59,0.006579,23.74866,1.0
10253,2020-11-30,DSS,5.37,0.169935,31.33932,0.0
10253,2020-12-31,DSS,6.24,0.162011,36.41664,0.0
10257,2020-01-31,DLHC,4.33,0.033413,53.497150000000005,2.0
10257,2020-02-28,DLHC,5.07,0.170901,62.63985,2.0
10257,2020-03-31,DLHC,4.21,-0.169625,52.01034,2.0
10257,2020-04-30,DLHC,5.6,0.330166,69.18239999999999,2.0
10257,2020-05-29,DLHC,7.4,0.321429,91.4196,2.0
10257,2020-06-30,DLHC,7.34,-0.008108,90.67836,2.0
10257,2020-07-31,DLHC,10.16,0.384196,125.51664,2.0
10257,2020-08-31,DLHC,8.25,-0.187992,101.9205,2.0
10257,2020-09-30,DLHC,7.25,-0.121212,89.929,2.0
10257,2020-10-30,DLHC,8.96,0.235862,111.13984,2.0
10257,2020-11-30,DLHC,9.12,0.017857,113.12447999999999,2.0
10257,2020-12-31,DLHC,9.32,0.02193,116.91008000000001,2.0
10258,2020-01-31,CLDX,2.315,0.038117,39.29018,1.0
10258,2020-02-28,CLDX,2.63,0.136069,44.63636,1.0
10258,2020-03-31,CLDX,1.66,-0.368821,29.43346,2.0
10258,2020-04-30,CLDX,2.45,0.475904,46.39810000000001,2.0
10258,2020-05-29,CLDX,2.67,0.089796,50.56446,2.0
10258,2020-06-30,CLDX,13.0,3.868914,508.222,2.0
10258,2020-07-31,CLDX,10.29,-0.208462,402.60654,2.0
10258,2020-08-31,CLDX,11.94,0.16035,467.16444,2.0
10258,2020-09-30,CLDX,14.83,0.242044,586.7044599999999,2.0
10258,2020-10-30,CLDX,15.84,0.068105,626.7412800000001,2.0
10258,2020-11-30,CLDX,22.5,0.420455,890.2575,3.0
10258,2020-12-31,CLDX,17.52,-0.221333,693.86208,3.0
10294,2020-01-31,HVT,20.135,-0.003218,30.907225,0.0
10294,2020-02-28,HVT,16.84,-0.163645,25.849400000000003,0.0
10294,2020-03-31,HVT,11.77,-0.289786,18.03164,0.0
10294,2020-04-30,HVT,13.5,0.146984,20.682,0.0
10294,2020-05-29,HVT,17.305,0.281852,26.51126,0.0
10294,2020-06-30,HVT,15.985,-0.068188,24.48902,0.0
10294,2020-07-31,HVT,14.34,-0.102909,21.968880000000002,0.0
10294,2020-08-31,HVT,21.32,0.5,32.662240000000004,0.0
10294,2020-09-30,HVT,20.94,-0.017824,32.08008,0.0
10294,2020-10-30,HVT,24.83,0.185769,38.039559999999994,0.0
10294,2020-11-30,HVT,27.885,0.207612,42.16212,0.0
10294,2020-12-31,HVT,28.465,0.0208,43.03908,0.0
10302,2020-01-31,CY,23.33,0.0,8695.184319999998,8.0
10302,2020-02-28,CY,23.09,-0.010287,8627.43996,9.0
10302,2020-03-31,CY,23.32,0.014725,8713.37808,10.0
10308,2020-01-31,TMP,86.09,-0.059126,1286.1846,1.0
10308,2020-02-28,TMP,79.48,-0.07074,1190.5309200000002,2.0
10308,2020-03-31,TMP,71.8,-0.096628,1071.615,2.0
10308,2020-04-30,TMP,67.51,-0.059749,1007.5867500000002,2.0
10308,2020-05-29,TMP,64.35,-0.039105,959.26545,2.0
10308,2020-06-30,TMP,64.77,0.006527,965.5263899999999,2.0
10308,2020-07-31,TMP,64.53,0.004323,962.59401,2.0
10308,2020-08-31,TMP,66.18,0.02557,987.2070600000001,2.0
10308,2020-09-30,TMP,56.81,-0.141584,847.4347700000001,2.0
10308,2020-10-30,TMP,55.99,-0.014434,835.70674,2.0
10308,2020-11-30,TMP,63.61,0.14574,949.7609100000001,2.0
10308,2020-12-31,TMP,70.6,0.109888,1054.1285999999998,1.0
10318,2020-01-31,BCPC,108.02,0.062875,3478.46004,2.0
10318,2020-02-28,BCPC,94.46,-0.125532,3046.8073,2.0
10318,2020-03-31,BCPC,98.72,0.045098,3190.3342399999997,3.0
10318,2020-04-30,BCPC,89.24,-0.096029,2883.9690799999994,3.0
10318,2020-05-29,BCPC,100.65,0.127858,3252.7060500000002,1.0
10318,2020-06-30,BCPC,94.86,-0.057526,3067.86726,1.0
10318,2020-07-31,BCPC,100.26,0.056926,3243.21048,2.0
10318,2020-08-31,BCPC,97.7,-0.025534,3160.3996,2.0
10318,2020-09-30,BCPC,97.63,-0.000716,3157.64709,2.0
10318,2020-10-30,BCPC,99.95,0.023763,3233.48245,2.0
10318,2020-11-30,BCPC,103.69,0.037419,3354.47519,4.0
10318,2020-12-31,BCPC,115.22,0.11679,3730.01706,4.0
10333,2020-01-31,XOMA,23.19,-0.150549,226.31121000000002,3.0
10333,2020-02-28,XOMA,24.3,0.047865,237.14370000000002,3.0
10333,2020-03-31,XOMA,20.35,-0.162551,198.6567,2.0
10333,2020-04-30,XOMA,24.48,0.202948,238.97376,3.0
10333,2020-05-29,XOMA,20.62,-0.15768,227.12930000000003,3.0
10333,2020-06-30,XOMA,19.76,-0.041707,217.71568000000002,3.0
10333,2020-07-31,XOMA,16.7,-0.154858,184.0006,3.0
10333,2020-08-31,XOMA,19.02,0.138922,209.56235999999998,3.0
10333,2020-09-30,XOMA,18.84,-0.009464,207.65448,3.0
10333,2020-10-30,XOMA,24.81,0.316879,273.45582,3.0
10333,2020-11-30,XOMA,33.11,0.334543,364.93842,2.0
10333,2020-12-31,XOMA,44.13,0.33283,495.53577,2.0
10355,2020-01-31,DJCO,275.0,-0.053096,379.775,0.0
10355,2020-02-28,DJCO,250.0,-0.090909,345.25,0.0
10355,2020-03-31,DJCO,228.3,-0.0868,315.28229999999996,0.0
10355,2020-04-30,DJCO,277.5,0.215506,383.2275,0.0
10355,2020-05-29,DJCO,280.10001,0.009369,386.81811381,0.0
10355,2020-06-30,DJCO,270.0,-0.036059,372.87,0.0
10355,2020-07-31,DJCO,284.0,0.051852,392.204,0.0
10355,2020-08-31,DJCO,275.20001,-0.030986,380.05121381000004,0.0
10355,2020-09-30,DJCO,242.0,-0.12064,334.202,0.0
10355,2020-10-30,DJCO,271.20001,0.120661,374.52721381000003,0.0
10355,2020-11-30,DJCO,270.0,-0.004425,372.87,0.0
10355,2020-12-31,DJCO,404.0,0.496296,557.924,0.0
10363,2020-01-31,AMAG,8.86,-0.27198,301.23114,5.0
10363,2020-02-28,AMAG,7.75,-0.125282,263.49225,4.0
10363,2020-03-31,AMAG,6.18,-0.202581,211.76388,7.0
10363,2020-04-30,AMAG,8.03,0.299353,275.15598,7.0
10363,2020-05-29,AMAG,7.71,-0.039851,264.24483000000004,5.0
10363,2020-06-30,AMAG,7.65,-0.007782,263.64195,5.0
10363,2020-07-31,AMAG,9.555,0.24902,329.29396499999996,5.0
10363,2020-08-31,AMAG,10.36,0.084249,357.2128,4.0
10363,2020-09-30,AMAG,9.4,-0.092664,324.32820000000004,4.0
10363,2020-10-30,AMAG,13.72,0.459575,473.38116,4.0
10382,2020-01-31,ASTE,41.24,-0.018095,930.00324,4.0
10382,2020-02-28,ASTE,37.55,-0.089476,846.79005,4.0
10382,2020-03-31,ASTE,34.97,-0.065779,789.76248,4.0
10382,2020-04-30,ASTE,40.11,0.146983,905.84424,4.0
10382,2020-05-29,ASTE,42.48,0.06183,959.45328,3.0
10382,2020-06-30,ASTE,46.31,0.09016,1046.74493,3.0
10382,2020-07-31,ASTE,44.49,-0.0393,1005.60747,3.0
10382,2020-08-31,ASTE,52.72,0.187458,1191.63016,3.0
10382,2020-09-30,ASTE,54.25,0.029021,1226.53825,2.0
10382,2020-10-30,ASTE,50.8,-0.063594,1148.5372,2.0
10382,2020-11-30,ASTE,58.0,0.143898,1311.322,3.0
10382,2020-12-31,ASTE,57.88,-0.002069,1308.78256,3.0
10397,2020-01-31,WERN,36.86,0.015389,2552.3707000000004,17.0
10397,2020-02-28,WERN,33.6,-0.088443,2330.1936,15.0
10397,2020-03-31,WERN,36.26,0.079167,2505.09462,16.0
10397,2020-04-30,WERN,40.12,0.108935,2771.77044,16.0
10397,2020-05-29,WERN,46.22,0.152044,3193.20114,16.0
10397,2020-06-30,WERN,43.53,-0.0582,3007.79241,16.0
10397,2020-07-31,WERN,43.985,0.01252,3039.231545,16.0
10397,2020-08-31,WERN,46.01,0.046038,3179.1529699999996,15.0
10397,2020-09-30,WERN,41.99,-0.087372,2901.42502,15.0
10397,2020-10-30,WERN,38.02,-0.092403,2627.1059600000003,17.0
10397,2020-11-30,WERN,39.99,0.051815,2763.22902,16.0
10397,2020-12-31,WERN,39.22,-0.017004,2664.29304,16.0
10421,2020-01-31,SKYW,55.17,-0.146372,2776.31991,8.0
10421,2020-02-28,SKYW,45.4,-0.177089,2291.5196,8.0
10421,2020-03-31,SKYW,26.19,-0.420044,1313.1666,7.0
10421,2020-04-30,SKYW,30.95,0.181749,1551.833,7.0
10421,2020-05-29,SKYW,32.07,0.036187,1607.9898,5.0
10421,2020-06-30,SKYW,32.62,0.01715,1635.5667999999998,5.0
10421,2020-07-31,SKYW,26.31,-0.19344,1320.26211,5.0
10421,2020-08-31,SKYW,33.65,0.278981,1688.5906499999999,2.0
10421,2020-09-30,SKYW,29.86,-0.11263,1498.40466,5.0
10421,2020-10-30,SKYW,29.03,-0.027796,1455.5642,5.0
10421,2020-11-30,SKYW,42.93,0.478815,2152.5102,4.0
10421,2020-12-31,SKYW,40.31,-0.06103,2022.79611,4.0
10443,2020-01-31,FRPH,47.34,-0.049588,464.73678,0.0
10443,2020-02-28,FRPH,45.23,-0.044571,444.02290999999997,0.0
10443,2020-03-31,FRPH,43.0,-0.049304,419.981,0.0
10443,2020-04-30,FRPH,43.49,0.011395,419.6785,0.0
10443,2020-05-29,FRPH,39.55,-0.090596,381.6575,0.0
10443,2020-06-30,FRPH,40.58,0.026043,388.06654,0.0
10443,2020-07-31,FRPH,39.12,-0.035978,373.51775999999995,0.0
10443,2020-08-31,FRPH,41.08,0.050102,392.23184,0.0
10443,2020-09-30,FRPH,41.67,0.014362,395.11494,0.0
10443,2020-10-30,FRPH,40.46,-0.029038,381.05228000000005,0.0
10443,2020-11-30,FRPH,45.79,0.131735,431.25021999999996,0.0
10443,2020-12-31,FRPH,45.55,-0.005241,426.5302,0.0
10463,2020-01-31,REFR,3.33,0.106312,104.07582000000001,0.0
10463,2020-02-28,REFR,3.1,-0.069069,96.88740000000001,0.0
10463,2020-03-31,REFR,2.34,-0.245161,73.50173999999998,0.0
10463,2020-04-30,REFR,3.01,0.286325,94.54710999999999,0.0
10463,2020-05-29,REFR,4.45,0.478405,139.77895,0.0
10463,2020-06-30,REFR,4.06,-0.08764,128.19856,0.0
10463,2020-07-31,REFR,3.38,-0.167488,106.72688,0.0
10463,2020-08-31,REFR,2.32,-0.31361,73.25631999999999,0.0
10463,2020-09-30,REFR,2.7,0.163793,85.25520000000002,0.0
10463,2020-10-30,REFR,2.59,-0.040741,81.78184,0.0
10463,2020-11-30,REFR,2.93,0.131274,92.51768000000001,0.0
10463,2020-12-31,REFR,2.81,-0.040956,88.72856,0.0
10501,2020-01-31,AMWD,109.65,0.049182,1855.82625,5.0
10501,2020-02-28,AMWD,83.77,-0.236024,1417.80725,6.0
10501,2020-03-31,AMWD,45.57,-0.45601,771.27225,6.0
10501,2020-04-30,AMWD,51.41,0.128154,870.2170699999999,6.0
10501,2020-05-29,AMWD,62.76,0.220774,1062.33852,6.0
10501,2020-06-30,AMWD,75.65,0.205386,1281.7379500000002,6.0
10501,2020-07-31,AMWD,80.62,0.065697,1369.57256,6.0
10501,2020-08-31,AMWD,87.5,0.085339,1486.8875,6.0
10501,2020-09-30,AMWD,78.54,-0.1024,1334.6302200000002,6.0
10501,2020-10-30,AMWD,82.61,0.051821,1403.79173,6.0
10501,2020-11-30,AMWD,87.51,0.059315,1487.05743,6.0
10501,2020-12-31,AMWD,93.85,0.072449,1594.7930499999998,7.0
10514,2020-01-31,TWMC,3.46,0.721393,6.28336,0.0
10514,2020-02-28,TWMC,3.77,0.089595,6.8463199999999995,0.0
10514,2020-03-31,TWMC,3.32,-0.119363,6.02912,0.0
10514,2020-04-30,TWMC,4.5325,0.365211,8.231020000000001,0.0
10514,2020-05-29,TWMC,4.69,0.034749,8.55925,0.0
10514,2020-06-30,TWMC,6.86,0.462687,12.5195,0.0
10514,2020-07-31,TWMC,7.99,0.164723,14.58175,0.0
10514,2020-08-31,TWMC,6.91,-0.135169,12.61075,0.0
10514,2020-09-30,KSPN,7.72,0.117221,14.089,0.0
10514,2020-10-30,KSPN,11.25,0.457254,20.53125,0.0
10514,2020-11-30,KSPN,12.7702,0.135129,23.305615000000003,0.0
10514,2020-12-31,KSPN,14.63,0.145636,27.870150000000002,0.0
10516,2020-01-31,ADM,44.76,-0.034304,24917.265359999998,13.0
10516,2020-02-28,ADM,37.65,-0.150804,21004.44555,12.0
10516,2020-03-31,ADM,35.18,-0.065604,19602.57744,12.0
10516,2020-04-30,ADM,37.14,0.055713,20694.705120000002,12.0
10516,2020-05-29,ADM,39.31,0.068121,21836.54776,13.0
10516,2020-06-30,ADM,39.9,0.015009,22164.290399999998,13.0
10516,2020-07-31,ADM,42.83,0.073434,23798.361009999997,14.0
10516,2020-08-31,ADM,44.76,0.053467,24870.75972,14.0
10516,2020-09-30,ADM,46.49,0.038651,25832.02903,15.0
10516,2020-10-30,ADM,46.24,-0.005378,25727.427359999998,14.0
10516,2020-11-30,ADM,49.77,0.084126,27691.48053,14.0
10516,2020-12-31,ADM,50.41,0.012859,28047.569489999998,14.0
10517,2020-01-31,AAN,59.36,0.039398,3986.14272,9.0
10517,2020-02-28,AAN,39.33,-0.337433,2625.0808500000003,9.0
10517,2020-03-31,AAN,22.78,-0.419781,1520.4511,10.0
10517,2020-04-30,AAN,31.91,0.40079,2156.0310600000003,9.0
10517,2020-05-29,AAN,36.91,0.156691,2494.0825199999995,9.0
10517,2020-06-30,AAN,45.4,0.231103,3067.7688,9.0
10517,2020-07-31,AAN,52.18,0.149339,3503.41738,10.0
10517,2020-08-31,AAN,55.89,0.0711,3752.51049,8.0
10517,2020-09-30,AAN,56.65,0.014314,3803.5376499999998,9.0
10517,2020-10-30,AAN,52.26,-0.077493,3530.52882,0.0
10517,2020-11-30,AAN,62.93,0.205033,4251.36201,8.0
10517,2020-12-31,PRG,53.87,-0.002247,3639.2955899999997,3.0
10530,2020-01-31,VIVO,9.84,0.007165,421.43736,3.0
10530,2020-02-28,VIVO,7.99,-0.188008,342.20371,2.0
10530,2020-03-31,VIVO,8.4,0.051314,359.78040000000004,1.0
10530,2020-04-30,VIVO,12.0,0.428571,513.996,1.0
10530,2020-05-29,VIVO,15.46,0.288333,662.1981800000001,1.0
10530,2020-06-30,VIVO,23.29,0.506468,997.7203099999999,2.0
10530,2020-07-31,VIVO,24.49,0.051524,1049.7148699999998,2.0
10530,2020-08-31,VIVO,14.14,-0.422621,606.0828200000001,4.0
10530,2020-09-30,VIVO,16.98,0.200849,731.31162,3.0
10530,2020-10-30,VIVO,17.15,0.010012,738.7533999999999,3.0
10530,2020-11-30,VIVO,18.9,0.102041,814.1363999999999,3.0
10530,2020-12-31,VIVO,18.69,-0.011111,805.98756,3.0
10547,2020-01-31,CLFD,12.72,-0.087518,173.71704,3.0
10547,2020-02-28,CLFD,10.72,-0.157233,146.40304,2.0
10547,2020-03-31,CLFD,11.85,0.10541,161.49179999999998,2.0
10547,2020-04-30,CLFD,13.03,0.099578,177.57283999999999,2.0
10547,2020-05-29,CLFD,13.83,0.061397,188.47523999999999,2.0
10547,2020-06-30,CLFD,13.96,0.0094,190.51212,2.0
10547,2020-07-31,CLFD,18.64,0.335243,254.38008000000002,2.0
10547,2020-08-31,CLFD,17.6,-0.055794,240.18720000000002,2.0
10547,2020-09-30,CLFD,20.17,0.146023,275.3205,2.0
10547,2020-10-30,CLFD,20.93,0.03768,285.6945,2.0
10547,2020-11-30,CLFD,23.78,0.136168,324.597,2.0
10547,2020-12-31,CLFD,24.72,0.039529,339.35616,2.0
10550,2020-01-31,PDEX,15.4373,-0.120382,59.9584732,1.0
10550,2020-02-28,PDEX,18.4816,0.197204,71.5792368,1.0
10550,2020-03-31,PDEX,16.2,-0.123452,62.15939999999999,1.0
10550,2020-04-30,PDEX,17.2,0.061728,65.9964,1.0
10550,2020-05-29,PDEX,19.7,0.145349,75.0767,1.0
10550,2020-06-30,PDEX,17.82,-0.095432,67.91202,1.0
10550,2020-07-31,PDEX,19.01,0.066779,72.44711,1.0
10550,2020-08-31,PDEX,28.86,0.518148,109.98545999999999,1.0
10550,2020-09-30,PDEX,28.6,-0.009009,110.3388,1.0
10550,2020-10-30,PDEX,35.05,0.225524,135.22289999999998,1.0
10550,2020-11-30,PDEX,37.62,0.073324,145.13796,1.0
10550,2020-12-31,PDEX,30.97,-0.176768,119.57517,1.0
10606,2020-01-31,WTS,99.71,-0.000501,2752.19542,8.0
10606,2020-02-28,WTS,93.91,-0.055862,2590.5073500000003,8.0
10606,2020-03-31,WTS,84.65,-0.098605,2336.1707,8.0
10606,2020-04-30,WTS,82.4,-0.02658,2274.0752,8.0
10606,2020-05-29,WTS,83.16,0.012015,2285.98524,7.0
10606,2020-06-30,WTS,81.0,-0.025974,2226.609,7.0
10606,2020-07-31,WTS,83.89,0.035679,2306.05221,7.0
10606,2020-08-31,WTS,95.75,0.144117,2628.05025,6.0
10606,2020-09-30,WTS,100.15,0.045953,2748.81705,7.0
10606,2020-10-30,WTS,110.77,0.106041,3040.30419,7.0
10606,2020-11-30,WTS,117.15,0.059673,3213.8931000000002,7.0
10606,2020-12-31,WTS,121.7,0.038839,3338.7178000000004,7.0
10629,2020-01-31,FNB,11.67,-0.081102,3792.92505,8.0
10629,2020-02-28,FNB,10.09,-0.13539,3279.4215299999996,9.0
10629,2020-03-31,FNB,7.37,-0.257681,2411.86198,9.0
10629,2020-04-30,FNB,8.09,0.097693,2647.48486,9.0
10629,2020-05-29,FNB,7.41,-0.069221,2393.8746,8.0
10629,2020-06-30,FNB,7.5,0.012146,2422.95,8.0
10629,2020-07-31,FNB,7.41,-0.012,2394.95646,8.0
10629,2020-08-31,FNB,7.5,0.012146,2424.045,8.0
10629,2020-09-30,FNB,6.78,-0.08,2191.3366800000003,8.0
10629,2020-10-30,FNB,7.56,0.115044,2443.4827199999995,8.0
10629,2020-11-30,FNB,8.83,0.167989,2848.86705,7.0
10629,2020-12-31,FNB,9.5,0.089468,3065.0325,6.0
10645,2020-01-31,LAKE,13.94,0.290741,111.12968,2.0
10645,2020-02-28,LAKE,21.11,0.514347,168.28892,1.0
10645,2020-03-31,LAKE,15.5,-0.265751,123.566,1.0
10645,2020-04-30,LAKE,13.62,-0.12129,108.63311999999999,2.0
10645,2020-05-29,LAKE,14.5,0.064611,115.594,2.0
10645,2020-06-30,LAKE,22.43,0.546897,178.90168,3.0
10645,2020-07-31,LAKE,23.66,0.054837,188.80679999999998,3.0
10645,2020-08-31,LAKE,20.43,-0.136517,163.0314,3.0
10645,2020-09-30,LAKE,19.8,-0.030837,158.004,2.0
10645,2020-10-30,LAKE,21.57,0.089394,172.17174,2.0
10645,2020-11-30,LAKE,19.82,-0.081131,158.20324,2.0
10645,2020-12-31,LAKE,27.25,0.374874,218.545,2.0
10649,2020-01-31,PTSI,53.41,-0.07451,307.05409,1.0
10649,2020-02-28,PTSI,39.61,-0.258379,227.59906,1.0
10649,2020-03-31,PTSI,30.75,-0.223681,176.5665,1.0
10649,2020-04-30,PTSI,38.18,0.241626,219.22956,1.0
10649,2020-05-29,PTSI,34.9,-0.085909,200.39579999999998,1.0
10649,2020-06-30,PTSI,30.75,-0.118911,177.612,1.0
10649,2020-07-31,PTSI,28.06,-0.08748,162.07456,1.0
10649,2020-08-31,PTSI,36.5,0.300784,210.824,1.0
10649,2020-09-30,PTSI,37.6,0.030137,215.636,1.0
10649,2020-10-30,PTSI,39.6,0.053191,227.106,1.0
10649,2020-11-30,PTSI,46.1,0.164141,264.3835,1.0
10649,2020-12-31,PTSI,49.0,0.062907,280.672,1.0
10661,2020-01-31,CYAN,2.45,0.069869,14.5187,0.0
10661,2020-02-28,CYAN,2.35,-0.040816,13.93315,0.0
10661,2020-03-31,CYAN,2.06,-0.123404,12.384720000000002,0.0
10661,2020-04-30,CYAN,2.21,0.072816,13.286520000000001,0.0
10661,2020-05-29,CYAN,2.1,-0.049774,12.625200000000001,0.0
10661,2020-06-30,CYAN,2.33,0.109524,14.04524,0.0
10661,2020-07-31,CYAN,2.2,-0.055794,13.2616,0.0
10661,2020-08-31,CYAN,2.28,0.036364,13.75068,0.0
10661,2020-09-30,CYAN,2.45,0.074561,14.937650000000001,0.0
10661,2020-10-30,CYAN,2.8301,0.155143,17.255119699999998,0.0
10661,2020-11-30,CYAN,2.88,0.017632,17.55936,0.0
10661,2020-12-31,CYAN,3.04,0.055556,18.53488,0.0
10693,2020-01-31,EHC,77.03,0.112025,7595.158,15.0
10693,2020-02-28,EHC,74.84,-0.028431,7366.72572,14.0
10693,2020-03-31,EHC,64.03,-0.1407,6302.66499,15.0
10693,2020-04-30,EHC,66.25,0.034671,6521.18625,15.0
10693,2020-05-29,EHC,73.25,0.10566,7281.41625,14.0
10693,2020-06-30,EHC,61.93,-0.150717,6156.151650000001,14.0
10693,2020-07-31,EHC,68.08,0.099306,6767.492399999999,14.0
10693,2020-08-31,EHC,65.24,-0.041716,6487.857039999999,13.0
